	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	V151	V152	V153	V154	V155	V156	V157	V158	V159	V160	V161	V162	V163	V164	V165	V166	V167	V168	V169	V170	V171	V172	V173	V174	V175	V176	V177	V178	V179	V180	V181	V182	V183	V184	V185	V186	V187	V188	V189	V190	V191	V192	V193	V194	V195	V196	V197	V198	V199	V200
YER094C	0.1245761	0.598326	0.2348184	0.2327103	0.5936708	0.6167702	0.2179566	0.1145245	0.1224521	0.5191379	0.0984646	0.2389542	0.1344336	0.0814024	0.7512704	0.206543	0.1832371	0.6036786	0.0926941	0.1096885	0.6463069	0.1542505	0.1308921	0.3121146	0.0993191	0.4513341	0.4108275	0.599512	0.1258585	0.2875593	0.0812873	0.1818401	0.1630787	0.106267	0.3198627	0.1788813	0.7486725	0.1783276	0.3588632	0.5682821	0.4986983	0.1561099	0.1037846	0.1854989	0.0907117	0.7557325	0.7450257	0.1223044	0.1721504	0.1510423	0.3119489	0.7240607	0.2497681	0.3481981	0.1427424	0.6750929	0.1290363	0.4068261	0.1315285	0.1542023	0.1421053	0.1274885	0.2466862	0.1816117	0.1464031	0.1109305	0.442858	0.4591067	0.0698909	0.7644034	0.1402192	0.6666235	0.0833576	0.165378	0.5713884	0.0907797	0.2732797	0.4862827	0.1194685	0.2631052	0.220927	0.739784	0.5528049	0.2121489	0.6971316	0.0211023	0.4908835	0.1866972	0.6746341	0.1532639	0.2182881	0.6127589	0.6913629	0.1577651	0.1461806	0.1396423	0.1180999	0.2126601	0.69641	0.0225175	0.0604282	0.49463	0.1251542	0.194603	0.3560675	0.1871716	0.6527491	0.5540838	0.3115483	0.4329178	0.1602955	0.1869923	0.1271948	0.7505722	0.1355266	0.1581031	0.155261	0.7107296	0.2173119	0.1497796	0.3750198	0.0741418	0.1056953	0.1692023	0.5907047	0.1359639	0.3323177	0.1074252	0.6167657	0.3268898	0.2330049	0.7982426	0.284964	0.1959953	0.4794047	0.3037544	0.753809	0.1501185	0.6430423	0.165304	0.6682911	0.7815063	0.1369294	0.2100055	0.096898	0.1840408	0.2069995	0.1695526	0.1238761	0.5743724	0.184443	0.2703749	0.5941328	0.4767168	0.2765699	0.1992583	0.199767	0.1813368	0.1043269	0.2832814	0.157127	0.8018871	0.1339987	0.7382436	0.4868901	0.1970289	0.645011	0.681935	0.1944276	0.2167965	0.0751225	0.7663296	0.1848776	0.7211937	0.1783227	0.7583697	0.1183806	0.2240511	0.6980767	0.4122598	0.5654748	0.2130652	0.6555163	0.80326	0.3053181	0.2641974	0.1138953	0.2486562	0.6376565	0.2916487	0.1189036	0.5973693	0.1945341	0.206228	0.5495219	0.1798003	0.1610825	0.178562	0.2834031	0.1516737
YMR304CA	0.421394	0.3711467	0.3337956	0.5256094	0.5051158	0.330706	0.533123	0.2921093	0.458992	0.4930949	0.3455223	0.5293148	0.3775607	0.213538	0.439723	0.5037461	0.4758389	0.3314391	0.5498166	0.4607672	0.3980875	0.642681	0.2881505	0.4876388	0.3715765	0.1125051	0.4399165	0.5382749	0.5513662	0.2940689	0.50372	0.6166204	0.6068386	0.200329	0.4736821	0.2919646	0.1993856	0.5822592	0.7044039	0.3801815	0.4425944	0.5901771	0.3996818	0.2876651	0.4577297	0.4341123	0.4736821	0.4289653	0.594015	0.4202799	0.5455484	0.5472104	0.1233593	0.0970997	0.6070393	0.291355	0.43188	0.2336952	0.6613815	0.1893831	0.5818291	0.1321886	0.3765546	0.5115559	0.228871	0.2550551	0.2336552	0.2273487	0.4131247	0.4933544	0.3423433	0.6488256	0.2940033	0.4062657	0.5556098	0.3385619	0.3715329	0.3300289	0.655202	0.6312862	0.3590333	0.4086538	0.3895379	0.6032739	0.2869669	0.4255443	0.4795101	0.4539307	0.2265608	0.505973	0.419023	0.3719311	0.4196301	0.3050741	0.4177646	0.5798324	0.1595645	0.5259728	0.0435605	0.4392052	0.3336853	0.4724188	0.5364609	0.2958439	0.4898375	0.5369304	0.5947876	0.4636856	0.1670225	0.2494167	0.3292607	0.5592844	0.2221563	0.3124164	0.2097902	0.5339493	0.4405571	0.3060935	0.4385157	0.3793523	0.3626484	0.4922012	0.6645968	0.2816653	0.4130312	0.5884468	0.2994165	0.5716576	0.4783705	0.4572698	0.693971	0.3220212	0.5861477	0.5931078	0.6844161	0.5490222	0.5571016	0.3731043	0.6714273	0.3413627	0.3555715	0.1045316	0.4088489	0.3319491	0.3023496	0.3889561	0.4983057	0.6044181	0.2056141	0.4907298	0.4882172	0.5849211	0.7542525	0.2531264	0.6031344	0.3481587	0.3594454	0.1648046	0.5177343	0.5271256	0.3235645	0.4734517	0.3167087	0.3598677	0.3043318	0.3459267	0.1962652	0.314659	0.6208679	0.5083422	0.5186422	0.676645	0.3767095	0.1658239	0.3552191	0.1989222	0.4233786	0.3513409	0.2152117	0.4101694	0.1008872	0.4429359	0.474014	0.4567173	0.6190821	0.4623973	0.4782111	0.2638458	0.1892347	0.1912178	0.5176029	0.440847	0.3717372	0.5118292	0.067318	0.4073624	0.225456	0.3708989	0.5644788	0.4861175
YER095W	0.4562256	0.2548634	0.4872641	0.5389298	0.022725	0.1300351	0.6104535	0.3662209	0.4997334	0.5059507	0.4743691	0.5125797	0.4727196	0.4190922	0.1015703	0.582311	0.532857	0.3455811	0.6001814	0.400277	0.3710365	0.4843383	0.5965311	0.4455643	0.7692555	0.8145387	0.2995673	0.2035764	0.4166902	0.5515027	0.5044332	0.4799624	0.4620295	0.4975962	0.3934106	0.6329157	0.3984852	0.3369213	0.5285229	0.4908002	0.4116454	0.4891431	0.4016964	0.7077758	0.4193843	0.0062368	0.1232479	0.4886023	0.456976	0.4347107	0.507727	0.0135442	0.5348414	0.3336611	0.3740732	0.0011808	0.4487882	0.4976668	0.4906907	0.535044	0.4889234	0.4964979	0.5604592	0.4878269	0.6220801	0.5513883	0.4192603	0.3473539	0.5374714	0.1117127	0.533482	0.6358688	0.5215677	0.5211125	0.0199864	0.5643571	0.6023717	0.5092731	0.5164971	0.6210692	0.445095	0.0492573	0.0631819	0.5729511	0.2699832	0.5225853	0.215461	0.4950202	0.2410342	0.401467	0.5465604	2.1e-06	0.5227595	0.4245232	0.5639021	0.4612864	0.4200286	0.4203807	0.2773276	0.5810045	0.5565098	4.87e-05	0.5835703	0.5402305	0.598201	0.5461056	0.1508431	0.4512629	0.4779121	0.2626174	0.4478319	0.7097669	0.477683	0.3124465	0.4189293	0.5303807	0.5462672	0.0522059	0.5289366	0.4856045	0.6912706	0.5177522	0.5005702	0.5048275	0.3845862	0.5771937	0.6633903	0.4516098	0.0004906	0.4422585	0.4465815	0.2526783	0.5400662	0.4124088	3.91e-05	0.4526244	0.1395063	0.5651418	0.0463052	0.5267586	0.0002723	0.0820668	0.5195092	0.4766862	0.488681	0.4297009	0.4780566	0.456858	0.5455181	0.1155974	0.6577328	0.542469	0.2292114	0.2524373	0.5732378	0.5166471	0.425943	0.5350522	0.4290527	0.5676884	0.4778533	0.2523993	0.6100123	0.0101389	0.1165282	0.5217672	0.2535886	0.3561701	0.4459449	0.5738366	0.5292545	0.2267358	0.7353434	9.2e-06	0.341455	0.0933687	0.5508587	0.4823703	0.0090753	0.4700206	0.0553801	0.5630734	0.1950607	0.3377763	0.5082077	0.5286463	0.5535808	0.5147488	0.4573434	0.4510174	0.3925034	0.4967544	0.5304681	0.5397804	0.425318	0.4586017	0.4181029	0.4731385	0.4226397	0.6038344
YCL065W	0.7124535	0.4594182	0.4977312	0.5505401	0.4212686	0.3889433	0.3426486	0.8583187	0.2509885	0.2620211	0.547202	0.3898026	0.4798739	0.7651579	0.3902386	0.6402714	0.6143401	0.1564377	0.709782	0.7240403	0.2780377	0.4092139	0.6454646	0.2821101	0.7605853	0.5606855	0.7590139	0.2790037	0.254999	0.5259488	0.4127798	0.6446213	0.635086	0.780049	0.4273987	0.664434	0.1228695	0.3145511	0.2740123	0.6294055	0.6316039	0.7468032	0.362229	0.4632424	0.5123897	0.4342243	0.3289112	0.3832595	0.5775957	0.2475699	0.4187949	0.3794317	0.5930879	0.4963654	0.4664909	0.5361827	0.2931855	0.5576622	0.4854761	0.7737219	0.514572	0.5991842	0.5187845	0.6159447	0.5042713	0.7359611	0.436239	0.544847	0.4184923	0.5723241	0.1945385	0.3092344	0.4790661	0.2735312	0.0688846	0.6376265	0.5438234	0.1696316	0.6179394	0.5476725	0.6992959	0.53878	0.1661254	0.4530277	0.3503681	0.4998122	0.1791054	0.4922294	0.3555551	0.3620046	0.3625466	0.6363114	0.2198436	0.4746379	0.7026893	0.4709132	0.5978934	0.68654	0.103434	0.708875	0.5375802	0.4208357	0.532306	0.523727	0.7287095	0.3590114	0.2500478	0.7642408	0.0367984	0.5955938	0.6374928	0.5646482	0.4325903	0.103414	0.3003785	0.3168581	0.7919161	0.3518937	0.5519983	0.5847125	0.0296995	0.6505627	0.4477367	0.1984994	0.1657721	0.2085278	0.5263135	0.803597	0.2811959	0.3607949	0.369141	0.3837049	0.36129	0.5355748	0.2982021	0.4949043	0.2601321	0.2659172	0.3792156	0.3902007	0.2017147	0.7175412	0.7002867	0.3091806	0.5853073	0.5411154	0.5744376	0.2995442	0.5768297	0.6062489	0.5998414	0.5148204	0.4664373	0.3677584	0.6534687	0.4056051	0.5990109	0.5462312	0.5788088	0.4647982	0.5542707	0.5526436	0.5176232	0.3997489	0.3388518	0.4446917	0.215448	0.4125735	0.5966339	0.4935368	0.3488718	0.3813517	0.6533321	0.5801033	0.6733102	0.0388435	0.2540435	0.3409472	0.0159408	0.4911576	0.3259719	0.3417452	0.2524972	0.0487033	0.356353	0.7469064	0.67474	0.2705961	0.7202996	0.5356316	0.3050623	0.0503372	0.2902241	0.4581856	0.2925835	0.5780065	0.5070727	0.2837565	0.7455671	0.7059421
YMR306W	0.6955884	0.7851732	0.5857638	0.7506193	0.6539072	0.7004947	0.6398608	0.6920504	0.6100438	0.6397383	0.5119663	0.7061274	0.6655067	0.7023893	0.6910832	0.4287155	0.5188891	0.7338892	0.6391702	0.6626304	0.4400429	0.593685	0.6583965	0.732849	0.7305104	0.3510771	0.7533886	0.4212775	0.7498521	0.5848953	0.691295	0.7888718	0.5229044	0.7361615	0.6312031	0.3452272	0.5384075	0.3704245	0.5358013	0.4578206	0.5790356	0.8241003	0.6323171	0.6776015	0.473275	0.7101241	0.6329358	0.7650961	0.6993489	0.5541202	0.6838567	0.642289	0.558041	0.6392407	0.588004	0.6379959	0.7938494	0.7818758	0.7597369	0.6782189	0.5687553	0.5707303	0.4428507	0.7459846	0.5574171	0.5949999	0.4106462	0.5048569	0.5876845	0.800037	0.4354118	0.6812283	0.8187493	0.7837545	0.7399767	0.3726549	0.6449587	0.6905204	0.5121787	0.6807746	0.496419	0.4863442	0.7449627	0.5373572	0.3774789	0.6463653	0.6716952	0.6130593	0.640961	0.6834494	0.660974	0.5834017	0.6565316	0.5309035	0.7713689	0.6888312	0.6934064	0.8032031	0.4927268	0.6512279	0.742252	0.4594527	0.7796525	0.6573571	0.5788623	0.5916158	0.3892263	0.7506381	0.8546546	0.6773516	0.5726874	0.7385886	0.5745405	0.6654396	0.6413116	0.5925919	0.4585208	0.6181419	0.7578852	0.6141602	0.6408661	0.5808652	0.5797414	0.6053528	0.7697975	0.7935523	0.4524432	0.8107911	0.7149647	0.7109715	0.646711	0.603145	0.6343365	0.4440907	0.8081834	0.4910756	0.4964747	0.4408155	0.7659871	0.6491258	0.6628409	0.638615	0.5205302	0.4045011	0.627646	0.7181619	0.511657	0.6052915	0.7227954	0.7041477	0.6596173	0.6126156	0.5013088	0.7409762	0.5062366	0.8054288	0.5790165	0.4375414	0.7858656	0.4526303	0.7958511	0.7964023	0.6773232	0.6660661	0.6985948	0.7060556	0.6092307	0.6199068	0.5985845	0.6460314	0.6357968	0.7605634	0.6585382	0.5466876	0.3838938	0.4985807	0.4841614	0.5607577	0.5923077	0.5053078	0.4755525	0.7320835	0.4541422	0.6579974	0.6466972	0.6635356	0.6773419	0.6351998	0.728112	0.6852686	0.7160735	0.7552689	0.6614179	0.5057471	0.4571923	0.6509338	0.757142	0.7250712	0.7490517	0.3946195
YNL178W	0.6660273	0.3446826	0.4690533	0.6577069	0.1437739	0.5874501	0.6752458	0.6797135	0.7089015	0.5990972	0.566784	0.5104421	0.7084559	0.5775518	0.6399808	0.743746	0.5635186	0.6120595	0.5231562	0.6914244	0.8297896	0.7729359	0.5778631	0.6647678	0.4598331	0.4716083	0.6458855	0.5842429	0.4535793	0.6393993	0.6559637	0.7483104	0.8598623	0.8748281	0.6075969	0.5890161	0.5766436	0.6459694	0.5503217	0.5960533	0.5348448	0.6958645	0.704316	0.7839129	0.6300989	0.558092	0.7419281	0.6342799	0.7521871	0.7282568	0.6575727	0.502623	0.6568571	0.5941789	0.6987768	0.6984221	0.7730345	0.6236932	0.383856	0.6845212	0.2367442	0.6305583	0.6063585	0.6475391	0.5102349	0.6492069	0.6258817	0.5380144	0.7010112	0.4852475	0.7912797	0.5427202	0.7410716	0.7750302	0.726525	0.6078687	0.7812781	0.6703584	0.5294742	0.6579059	0.4760425	0.7566943	0.665495	0.4320427	0.5653236	0.7171115	0.4461707	0.4375983	0.3475794	0.6481567	0.7581725	0.7387547	0.708549	0.7252551	0.3482808	0.658938	0.6685513	0.6792323	0.6420686	0.482869	0.4896506	0.5907234	0.7785292	0.5177014	0.8204173	0.6831912	0.3910225	0.7603882	0.5656816	0.4583388	0.6724704	0.5923289	0.6787864	0.7035451	0.5506274	0.6380183	0.5179177	0.5564788	0.6061825	0.7887757	0.6215877	0.8069858	0.6762166	0.6831148	0.8002369	0.4197385	0.6550236	0.7261478	0.6402844	0.4119461	0.7939195	0.4542249	0.7246313	0.7414726	0.7424394	0.7264287	0.5992003	0.6576323	0.6868552	0.791193	0.6315585	0.5286603	0.7111179	0.6955424	0.7255598	0.8566904	0.7330039	0.6866749	0.6957767	0.8004801	0.4705908	0.5247178	0.6394133	0.582276	0.4651789	0.7160183	0.4105874	0.8618391	0.6536238	0.4846238	0.5643234	0.7637608	0.5170284	0.6859018	0.5637729	0.7169093	0.7436516	0.7225668	0.6854902	0.4597005	0.7967381	0.6519611	0.6898881	0.4613442	0.7186101	0.4936293	0.7478895	0.5995012	0.5588423	0.6721348	0.5705301	0.7816575	0.6119426	0.5718233	0.8791089	0.4349565	0.7737123	0.3686232	0.7170491	0.6416172	0.4292994	0.713849	0.6814295	0.7134701	0.4469357	0.7649814	0.5356672	0.7569426	0.6524312	0.7831652
YAL054C	0.3470614	0.310512	0.2187148	0.5201188	0.0613388	0.5639878	0.1541415	0.2449649	0.0926235	0.3486734	0.1440995	0.1415046	0.1671793	0.0558626	0.5246747	0.2053542	0.240079	0.1489372	0.0988266	0.5330569	0.2627639	0.5665028	0.3494806	0.3632904	0.196317	0.5584254	0.3745641	0.0468139	0.0840578	0.1657998	0.4031223	0.3522738	0.2338824	0.2332965	0.2530239	0.3630407	0.2249279	0.0072184	0.0760496	0.1944536	0.1754118	0.2521356	0.5024631	0.2124425	0.3287379	0.3029861	0.5329236	0.0734488	0.0751602	0.1812621	0.1609713	0.4661527	0.2851842	0.2761082	0.3363886	0.1577192	0.2477549	0.7182023	0.4111339	0.260575	0.0284347	0.2494122	0.0393208	0.5339888	0.5364241	0.5483935	0.3223476	0.6829032	0.2198435	0.5600808	0.6206505	0.2262487	0.2044259	0.0889403	0.1656214	0.1304406	0.4893356	0.420663	0.2113658	0.1850224	0.6770505	0.2667802	0.5115556	0.1872402	0.7517413	0.3873904	0.1517188	0.0348673	0.4156663	0.5624016	0.1992722	0.2814315	0.6901053	0.3952566	0.5534438	0.3179644	0.3080283	0.1340069	0.2044198	0.0667515	0.2388214	0.377028	0.107019	0.1600899	0.6520209	0.4125061	0.393976	0.5952444	4.4e-06	0.1929727	0.2966094	0.1120778	0.1760664	0.4821376	0.3471348	0.3269353	0.3894505	0.6311041	0.0426517	0.2805516	0.5125427	0.3950311	0.3032755	0.4920251	0.4605242	0.4338878	0.5379451	0.5498186	0.1753759	0.3427314	0.5032288	0.1023539	0.0175717	0.1482533	0.3458258	0.5899018	0.5078331	0.029482	0.1227339	0.1248701	0.0304606	0.236576	0.5920419	0.2634014	0.3605239	0.1606931	0.4403122	0.5836105	0.0854444	0.355289	0.0023501	0.1559574	0.4474665	0.4978939	0.3719081	0.220265	0.2768043	0.2338764	0.3986818	0.1624783	0.2275953	0.2790042	0.4395174	0.0680927	0.2498737	0.5045848	0.6638361	0.3483038	0.0245661	0.4813453	0.2295696	0.1804195	0.1096615	0.5976023	0.5179305	0.4921045	0.2193431	0.1209734	0.2433935	0.2228272	0.7576968	0.3734223	0.7638931	0.3661469	0.2024782	0.1926692	0.1496803	0.326566	0.5052297	0.0892359	0.0996483	0.1916752	0.079395	0.0752941	0.2422646	0.2623544	0.4221162	0.3836089	0.0655599	0.1597391
YBR078W	0.66789	0.6930555	0.6250324	0.701403	0.6749652	0.5509589	0.5724825	0.8781614	0.7151894	0.7091995	0.5315924	0.6596617	0.6947951	0.6143096	0.4429015	0.6993435	0.7610973	0.6033292	0.6482246	0.5258204	0.7046531	0.5761946	0.7121311	0.7348959	0.8574371	0.6492119	0.6894914	0.337431	0.6735397	0.6014056	0.8370426	0.7008096	0.5611987	0.6737679	0.7406886	0.314933	0.6970826	0.7293787	0.629765	0.7010019	0.8392252	0.645263	0.6600549	0.8047664	0.6538317	0.6406031	0.6377624	0.5075125	0.6124818	0.7263087	0.7217234	0.3334653	0.6296019	0.5079687	0.5904046	0.4510448	0.7024022	0.6420261	0.7279888	0.5862517	0.8568545	0.7649145	0.6906318	0.7416954	0.5812856	0.7342377	0.8335249	0.5738807	0.7768954	0.3969212	0.8484427	0.6629203	0.5703849	0.5569668	0.6788737	0.7015136	0.5000109	0.7374679	0.7368357	0.7932921	0.6903496	0.8005609	0.6892181	0.7334324	0.4273215	0.595806	0.5961243	0.6860826	0.667267	0.6704392	0.6547467	0.7765306	0.8197165	0.8122715	0.6071211	0.6855466	0.4736819	0.4526589	0.7443798	0.5256589	0.4103522	0.6020195	0.591755	0.4188166	0.3743708	0.7143846	0.6110036	0.5334858	0.6609828	0.6552265	0.6264918	0.5419809	0.6656356	0.6144192	0.6377121	0.579729	0.6214249	0.5392508	0.7669379	0.7346512	0.6664732	0.6732448	0.3760781	0.7132676	0.4145586	0.6185733	0.7060988	0.7117524	0.653319	0.4700754	0.8116829	0.6467786	0.4261456	0.4833793	0.6791767	0.4631125	0.7799148	0.5862575	0.5717489	0.7956323	0.6687173	0.8367211	0.5830024	0.7868483	0.4530064	0.6843039	0.5341855	0.6764916	0.5825624	0.4731278	0.5937159	0.5365003	0.7875952	0.7165999	0.6031308	0.7547757	0.7427152	0.369977	0.7789334	0.7234649	0.5549373	0.8445606	0.4034031	0.7599553	0.7281411	0.8084382	0.7687645	0.762785	0.4181575	0.7121688	0.7342607	0.6107629	0.7029484	0.6637087	0.5525443	0.5823049	0.6676479	0.4562623	0.5846627	0.6980107	0.5613822	0.6982804	0.6774593	0.6106703	0.6641906	0.6552958	0.8139674	0.58424	0.5819808	0.7127376	0.5779641	0.6244564	0.6678982	0.611568	0.6346006	0.6822538	0.4074791	0.6729176	0.6234154	0.5222965
YBR077C	0.664673	0.6242342	0.6871923	0.7129204	0.4426934	0.7673831	0.6872827	0.6382322	0.4813575	0.8034257	0.7218462	0.6438391	0.7765063	0.4901016	0.6635005	0.7337964	0.756509	0.5993755	0.5500061	0.4734053	0.4166954	0.7286906	0.6962185	0.7778918	0.5839016	0.8714805	0.619651	0.4593205	0.7018818	0.6793158	0.5498917	0.7198406	0.4660171	0.6712709	0.7516016	0.5306312	0.6504636	0.8243364	0.4862019	0.6749971	0.5738025	0.7003208	0.6117297	0.7596926	0.7139176	0.6251662	0.3696755	0.4126106	0.7188338	0.5405084	0.7783653	0.4521777	0.6872582	0.5488714	0.796008	0.505573	0.7208003	0.5921625	0.6729942	0.6339834	0.6293181	0.7681878	0.7335607	0.6693961	0.7540914	0.4921197	0.3661319	0.5248189	0.6231742	0.6538162	0.6581327	0.6268473	0.5526389	0.635897	0.4952336	0.7467225	0.681114	0.7662957	0.7117101	0.431124	0.4500678	0.564975	0.650839	0.6019427	0.5144281	0.8370878	0.4224205	0.5066528	0.4845597	0.7095641	0.6090555	0.5618886	0.8522389	0.8398274	0.5635639	0.4420125	0.7486693	0.6884684	0.2758694	0.5996798	0.5526479	0.4180538	0.6829839	0.7823131	0.7920536	0.5991043	0.7102818	0.5613447	0.6535971	0.5561328	0.4961497	0.722553	0.6238915	0.6197909	0.6482661	0.7396467	0.6752862	0.6164167	0.663446	0.6142178	0.569455	0.5144072	0.6455519	0.6964048	0.7438017	0.5496302	0.5826882	0.4345985	0.6304758	0.6730873	0.6388627	0.5025296	0.4654366	0.6578143	0.3670662	0.8046774	0.8343411	0.74723	0.6525483	0.7399577	0.664831	0.5334814	0.7172331	0.636436	0.5930003	0.6257996	0.7353145	0.6417714	0.5927108	0.758382	0.4673731	0.6934958	0.5008911	0.4191303	0.5247722	0.7204757	0.7608033	0.7574592	0.8487822	0.5281937	0.7065006	0.6237599	0.4293958	0.6650937	0.3660629	0.5477714	0.6882294	0.655585	0.7135513	0.6911858	0.4729665	0.74996	0.6699677	0.776339	0.596371	0.3912858	0.3516472	0.6907632	0.7421662	0.5855416	0.7100365	0.5963216	0.6346475	0.5493671	0.6626991	0.6891976	0.6710515	0.3180059	0.6044281	0.643534	0.8103333	0.4978329	0.7592698	0.4782969	0.4812292	0.780051	0.5292453	0.6931694	0.7621996	0.6886205
YNL337W	0.0071421	0.0007926	0.2796878	0.0016447	0.0027234	0.0504901	0.0844488	0.0004201	0.2192656	0.2997854	0.1017611	0.6251359	0.0061767	0.0074753	0.2223539	0.0726738	0.0003603	0.0024542	0.0622595	0.0055102	0.0065604	0.1956049	0.0447807	0.0427608	0.1031416	0.1013448	0.0003823	0.4097452	0.0086819	0.2118369	0.0967997	0.0318221	0.413494	0.0406201	0.1770547	0.1640674	0.0103621	0.1611975	0.2396597	0.1549528	0.0141704	0.1915982	0.0340761	0.1350322	0.0049018	0.003587	0.000238	0.1782341	0.2825759	0.1345267	0.2677194	0.0904604	0.0263934	0.0126559	0.2785646	0.0001479	0.1855142	0.1976741	0.2430886	0.503867	0.010087	0.1049066	0.107179	0.2208168	0.3397292	0.1765696	0.0153262	0.0031831	0.2022739	0.0710266	0.1615129	0.2821093	0.2771865	0.2636462	0.0020637	0.1115101	0.0434378	0.2342055	0.3580632	0.142691	0.2486216	0.0045806	0.1768989	0.0855682	8.64e-05	0.0076631	0.0137592	0.0870874	0.1432469	0.1730798	0.0372351	0.0012953	0.0544404	0.1868633	0.0983138	0.0715395	0.2795648	0.1897533	0.008368	0.2196421	0.3690258	0.1028491	0.2382589	0.0433437	0.0835716	0.1483739	0.003907	0.0838336	0.0011753	1.43e-05	0.0818507	0.1043955	0.0023694	0.168671	0.1148442	0.0719746	0.0090569	0.0058322	0.064635	0.441449	0.0981166	0.010911	0.015393	0.3780836	0.0009696	7.77e-05	0.0022079	0.0907134	0.000435	0.2184223	0.1934241	0.0006678	0.0097165	0.4064398	5.85e-05	0.0816276	0.0060265	0.3008874	0.0491998	0.1480056	0.1641792	0.0004007	0.0908822	0.0079762	0.5028406	0.3168598	0.2229185	0.3379688	0.0551768	0.1565981	0.0568144	0.0035712	0.0052045	0.3591577	0.1075766	0.1538986	0.0988816	0.1781178	0.0025416	0.0028551	0.0020464	0.02398	0.0256585	0.0004953	0.0002148	0.2610523	0.1530348	0.0420024	0.0979366	0.0013471	0.0741422	0.0046918	0.1981693	0.0053435	0.0168102	0.0929092	0.0831718	0.0383987	5.15e-05	0.0810173	0.0001727	0.0697429	7.13e-05	0.0021547	0.1769908	0.0332817	0.0030386	0.0790424	0.4212387	0.0144305	0.0985354	0.3449814	0.1067061	0.015425	0.0109414	0.0594447	0.0071953	0.0023819	0.0088039	0.0659975
YPL025C	0.5521221	0.3270984	0.6700838	0.5809188	0.4191175	0.219103	0.4427969	0.4892786	0.5487895	0.3304454	0.3450903	0.5793942	0.6187591	0.5670389	0.1900283	0.2014577	0.6589668	0.2612055	0.5674815	0.5284305	0.5120682	0.4825935	0.5404252	0.1340917	0.664491	0.2847857	0.2368425	0.4923643	0.2803948	0.7727548	0.4920898	0.2933743	0.6556564	0.7123842	0.6029431	0.4862663	0.3326919	0.4186474	0.4644955	0.4337049	0.6013444	0.4939476	0.3358622	0.3220584	0.5087735	0.3777291	0.4448972	0.629495	0.5571428	0.6761674	0.3315841	0.3774737	0.2627582	0.240258	0.5697818	0.6807045	0.6874955	0.7599581	0.4577841	0.6099413	0.5255906	0.3661244	0.7022713	0.7359429	0.4638233	0.5398025	0.5783288	0.3732013	0.3768465	0.6587636	0.5812268	0.4877355	0.3256315	0.3623705	0.4694001	0.2626489	0.4795039	0.5601531	0.5372435	0.4397757	0.4688528	0.5145093	0.4604727	0.2034587	0.8461233	0.4474389	0.6433128	0.4867719	0.5757405	0.6393908	0.5966279	0.5978068	0.4773405	0.3655175	0.458082	0.3146821	0.5087434	0.4621593	0.386343	0.5068722	0.6757428	0.6582887	0.3710418	0.5537994	0.3493567	0.5431303	0.3061444	0.4271933	0.5736939	0.4157447	0.5085737	0.6238498	0.3778064	0.4992842	0.5887496	0.6203381	0.5124305	0.5544588	0.1206279	0.5615933	0.4781694	0.4732314	0.4473772	0.6862286	0.7235196	0.4108398	0.1566334	0.483534	0.2946874	0.6151323	0.3610117	0.5498483	0.3068997	0.1899376	0.3634827	0.3673352	0.2081673	0.6365819	0.4762815	0.4080335	0.5178007	0.6133438	0.8116164	0.5224353	0.3279248	0.6529116	0.5328244	0.2530752	0.6083981	0.6166969	0.6017329	0.3940448	0.348782	0.2936452	0.7319163	0.6354714	0.4313743	0.277507	0.4304517	0.2349486	0.727227	0.2378694	0.5486005	0.4737465	0.3907864	0.5037938	0.3504345	0.5806924	0.194568	0.5243606	0.4204778	0.3067433	0.3228574	0.488739	0.4158517	0.3789167	0.2579188	0.4322333	0.3792683	0.4558908	0.5837666	0.4925037	0.3613662	0.0249084	0.6335356	0.406659	0.5678758	0.2900107	0.3299368	0.4965989	0.384427	0.336814	0.5450663	0.5827847	0.4991117	0.4966933	0.5200476	0.4788937	0.6039824	0.6020529
